id,agency_user_id,buyer_user_id,rating,title,body,is_visible,created_at,updated_at
0873e55a-685a-4c4c-b86e-5dddd1ac7d74,4b03c34a-2ec7-42e8-a496-8763f64b8bda,56de9961-d090-4e08-9900-b69f2e2bdc1b,5,"Propiedades de calidad, precios justos",El trato fue muy profesional. Me asesoraron bien en el proceso de financiamiento también.,True,2026-06-25 16:44:58.269303-06:00,2026-06-25 16:44:58.269303-06:00
c6a8f724-2ffc-45e1-b666-b11b5c0c0cb8,f45525cf-17b3-4d3c-87a5-d103d781cf92,04fcfbea-aabd-41af-9fcb-ee1905dae1c2,4,Agencia confiable y bien establecida,,True,2025-12-30 16:44:58.269308-06:00,2026-07-04 16:44:58.269309-06:00
aac1b375-9ad4-4aea-ad87-02bf3d88de79,5c9ded7e-bd44-43d4-9d4c-4172aa3ea492,4122ce64-1b0f-4bc0-b0e5-bf6978fc1f81,2,Equipo muy profesional,La información de las propiedades es muy detallada y honesta. No hubo sorpresas al momento de visitar.,True,2026-06-25 16:44:58.269313-06:00,2026-06-25 16:44:58.269313-06:00
28128b92-0c7b-4554-bebf-616f3b198af1,6886adbc-deaf-4cdf-8204-6f552c628891,ea7db29e-1f88-40af-9af3-a5a499004024,5,"Buenas propiedades, comunicación mejorable",La información de las propiedades es muy detallada y honesta. No hubo sorpresas al momento de visitar.,True,2026-05-08 16:44:58.269318-06:00,2026-05-08 16:44:58.269318-06:00
1a8dd891-b19a-47f6-b1f2-cee8d3d2270b,5c9ded7e-bd44-43d4-9d4c-4172aa3ea492,6bfd6ca8-eacb-4be4-8678-66436b5f8afa,5,Buen servicio al cliente,La calidad de las fotos y la descripción de la propiedad eran exactamente como se veía en persona.,False,2026-04-30 16:44:58.269323-06:00,2026-04-30 16:44:58.269323-06:00
925c13a5-713a-4aad-8a1b-1ffa6afdc838,96efd4d2-e8c2-40a3-89fa-7e6eda53c9e2,ee8426dc-7735-4792-917f-dcfe20cf7a9f,5,Proceso ágil y profesional,La calidad de las fotos y la descripción de la propiedad eran exactamente como se veía en persona.,True,2026-03-27 16:44:58.269328-06:00,2026-03-27 16:44:58.269328-06:00
eac69bad-cad4-4cd4-974c-b37f17101f70,c522fc00-ebb4-439d-ab2b-c14b958d145b,6bfd6ca8-eacb-4be4-8678-66436b5f8afa,5,Satisfecho con el proceso de compra,Llevaba meses buscando y esta agencia fue la que mejor entendió lo que necesitaba. Muy recomendados.,True,2026-06-08 16:44:58.269332-06:00,2026-06-15 16:44:58.269333-06:00
c3d6c0d0-72c0-4ba4-aa18-d8283d439d01,5c9ded7e-bd44-43d4-9d4c-4172aa3ea492,3b23438f-e287-4a38-b086-8a067134f160,3,Superó mis expectativas,Trabajé con otros agentes antes y esta fue la mejor experiencia que he tenido en bienes raíces.,True,2026-02-02 16:44:58.269338-06:00,2026-02-02 16:44:58.269338-06:00
f0464293-2f57-4291-836e-7bebda5f0bf4,42df8c3e-05fb-49ee-9c6d-dd3884dd8915,4c1fe19a-896c-46dd-9342-3ddf15d7be95,5,Satisfecho con el proceso de compra,El trato fue muy profesional. Me asesoraron bien en el proceso de financiamiento también.,True,2026-05-11 16:44:58.269343-06:00,2026-05-11 16:44:58.269343-06:00
79ca12aa-81d8-4ce2-9e01-0885a144d67e,6886adbc-deaf-4cdf-8204-6f552c628891,663b8db8-a7e1-41a0-84e8-814f68f4f37a,5,"Propiedades de calidad, precios justos",Tardaron un par de días en responder al inicio pero luego todo fluyó perfectamente. Buenos resultados.,True,2026-02-27 16:44:58.269347-06:00,2026-02-27 16:44:58.269347-06:00
eee953dd-5e5a-4976-96e3-1e0d7ee73b0f,c522fc00-ebb4-439d-ab2b-c14b958d145b,9bbe2275-2ab9-445d-a97a-7c5b6c7acd3d,4,"Buenas propiedades, comunicación mejorable",Tardaron un par de días en responder al inicio pero luego todo fluyó perfectamente. Buenos resultados.,True,2026-02-06 16:44:58.269352-06:00,2026-02-06 16:44:58.269352-06:00
f76676c3-0bfe-43aa-bd8f-196657926f77,5c9ded7e-bd44-43d4-9d4c-4172aa3ea492,2efbbc16-b02f-487b-b6e6-371789daac81,1,"Muy buena agencia, recomendada",Buena experiencia en general. El precio fue justo y el proceso relativamente rápido.,True,2026-06-09 16:44:58.269356-06:00,2026-06-09 16:44:58.269356-06:00
3290e279-47fe-4196-b169-33d2f2edadb2,6886adbc-deaf-4cdf-8204-6f552c628891,f5b97fd3-b0c3-4279-b523-64f49f49ba2f,5,Equipo muy profesional,Buena experiencia en general. El precio fue justo y el proceso relativamente rápido.,True,2025-10-28 16:44:58.269361-06:00,2025-10-28 16:44:58.269361-06:00
d2bbe912-c766-41ef-8f51-09b885629d1a,c522fc00-ebb4-439d-ab2b-c14b958d145b,2efbbc16-b02f-487b-b6e6-371789daac81,5,"Muy buena agencia, recomendada",La información de las propiedades es muy detallada y honesta. No hubo sorpresas al momento de visitar.,True,2026-02-10 16:44:58.269365-06:00,2026-02-10 16:44:58.269365-06:00
31852e6f-05f5-4f2d-9240-c5a418080b30,96efd4d2-e8c2-40a3-89fa-7e6eda53c9e2,86888db1-a8be-43eb-9300-52a78ea9743b,5,Equipo muy profesional,La calidad de las fotos y la descripción de la propiedad eran exactamente como se veía en persona.,True,2025-10-18 16:44:58.269370-06:00,2025-10-18 16:44:58.269370-06:00
cc066415-2c49-4e13-8d98-482e58e5d08e,f45525cf-17b3-4d3c-87a5-d103d781cf92,87f970d4-6ab7-47d6-8f5c-b8f964250b6d,3,"Muy buena agencia, recomendada",Buena experiencia en general. El precio fue justo y el proceso relativamente rápido.,True,2026-05-27 16:44:58.269374-06:00,2026-05-27 16:44:58.269374-06:00
64f3b9d6-a6bc-4ef8-a62b-9a7338309076,96efd4d2-e8c2-40a3-89fa-7e6eda53c9e2,62ce4d65-9b64-4521-a199-180582265277,1,Satisfecho con el proceso de compra,Tardaron un par de días en responder al inicio pero luego todo fluyó perfectamente. Buenos resultados.,True,2025-11-23 16:44:58.269379-06:00,2025-11-23 16:44:58.269379-06:00
60eb9b71-2f66-42f3-b90b-e8ba24e168cb,96efd4d2-e8c2-40a3-89fa-7e6eda53c9e2,fd1a4d85-4cac-4ee7-8ff5-2b6e08af64d2,3,Agencia confiable y bien establecida,El proceso desde la consulta inicial hasta el cierre fue muy fluido. El equipo respondió todas mis preguntas rápidamente.,True,2026-02-08 16:44:58.269384-06:00,2026-02-08 16:44:58.269384-06:00
2822a619-8f0f-437b-b734-d8794100c326,4b03c34a-2ec7-42e8-a496-8763f64b8bda,ed1e6fdb-3e53-4813-b7c3-05e992d498e8,1,"Muy buena agencia, recomendada",La calidad de las fotos y la descripción de la propiedad eran exactamente como se veía en persona.,True,2025-11-28 16:44:58.269389-06:00,2026-06-19 16:44:58.269390-06:00
